,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,_product_websites,commercant,,,produit_de_saison,,categories,Maturité (choisir une option):drop_down:1,,saisonnalite,origine,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
x,MPB17-TOM-1151,92,Tomate Sweet pearl,Activé,,kg,9.95 €,Les 500g,0.500,1,4.98 €,9.95 €/kg,5,0.20,3.77 €,sweetpearl.jpg,sweetpearl.jpg,sweetpearl.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Tomates,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Tomates;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,56789,,,,France,Tomates de pleine terre,Non,,,,,0.500,,Tomate Sweet pearl - Au Pas De Courses,Tomate Sweet pearl - Pascal Bassard Primeur - Les 500g - ,,re::^MPB17-TOM,
x,MPB17-AUF-1110,93,Reine Claude,Activé,1,kg,5.95 €,Les 500g,0.500,1,2.98 €,5.95 €/kg,5,0.20,2.26 €,reine-claude-93.jpg,reine-claude-93.jpg,reine-claude-93.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Autres fruits,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Autres fruits;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,89,,,,France,,Non,,,,,0.500,,Reine Claude - Au Pas De Courses,Reine Claude - Pascal Bassard Primeur - Les 500g - ,,,
x,MPB17-PEP-1030,94,Poire William,Activé,1,kg,2.95 €,Le kilo,1.000,1,2.95 €,2.95 €/kg,5,0.20,2.24 €,PBP17-Poirewilliam.jpg,PBP17-Poirewilliam.jpg,PBP17-Poirewilliam.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Pommes & Poires,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Pommes & Poires;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,189OND,,,,,,Non,,,,,1.000,,Poire William - Au Pas De Courses,Poire William - Pascal Bassard Primeur - Le kilo - ,,,
x,MPB17-AUF-1121,96,Mirabelle,Activé,1,kg,6.95 €,Les 500g,0.500,1,3.48 €,6.95 €/kg,5,0.20,2.64 €,PBP17_mirabelle.jpg,PBP17_mirabelle.jpg,PBP17_mirabelle.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Autres fruits,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Autres fruits;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,89,,,,France,,Non,"La saison des mirabelles est très courte puisqu’elles ne sont récoltées que durant six semaines à partir de la mi-août. On distingue la mirabelle de Metz de celle de Nancy, la première étant la plus réputée. La mirabelle de Metz est plus petite, sa peau est fine et colorée de jaune et rouge. C’est avec celle-ci que l’on fait les meilleures confitures. La mirabelle de Nancy est plus grosse, sa peau est jaune et épaisse et cette espèce possède une bonne tenue.","Elle s'associe bien avec les autres fruits rouges, la pêche et l'abricot","La mirabelle ne se conserve pas plus de trois jours à température ambiante. Vous pouvez en revanche la congeler, après l’avoir lavée, séchée et dénoyautée.",,0.500,,Mirabelle - Au Pas De Courses,Mirabelle - Pascal Bassard Primeur - Les 500g - La saison des mirabelles est très courte puisqu’elles ne sont récoltées que durant six semaines à partir de la m,,,
x,MPB17-RAI-1003,97,Raisin Italia (Sicile),Activé,,kg,3.95 €,Les 500g,0.500,1,1.98 €,3.95 €/kg,5,0.20,1.50 €,raisinaledo.jpg,raisinaledo.jpg,raisinaledo.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Raisin,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Raisin;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,9O,,,,Italie Sicile,,Non,,,,,0.500,,Raisin Italia (Sicile) - Au Pas De Courses,Raisin Italia (Sicile) - Pascal Bassard Primeur - Les 500g - ,,re::^MPB17-PEP,
x,MPB17-OAE-1117,98,Oignon rouge doux,Activé,,kg,3.95 €,Les 500g,0.500,1,1.98 €,3.95 €/kg,5,0.20,1.50 €,oignonrouge.jpg,oignonrouge.jpg,oignonrouge.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,"Oignons, Ails & Echalottes",Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,"Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Oignons, Ails & Echalottes;;Mon Primeur/Pascal Bassard Primeur/Produits de saison",,89,,,,France,,Non,,,,,0.500,,Oignon rouge doux - Au Pas De Courses,Oignon rouge doux - Pascal Bassard Primeur - Les 500g - ,,re::^MPB17-OAE,
x,MPB17-AUF-1120,99,Quetsche,Activé,1,kg,3.50 €,Les 500g,0.500,1,1.75 €,3.5 €/kg,5,0.20,1.33 €,PBP17-Quetsche.jpg,PBP17-Quetsche.jpg,PBP17-Quetsche.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Autres fruits,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Autres fruits;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,789O,,,,France,,Non,,,,,0.500,,Quetsche - Au Pas De Courses,Quetsche - Pascal Bassard Primeur - Les 500g - ,,,
x,MPB17-RAI-1106,101,Raisin Muscat,Activé,1,kg,4.95 €,Le kilo,1.000,1,4.95 €,4.95 €/kg,5,0.20,3.75 €,PBP17-Muscat.jpg,PBP17-Muscat.jpg,PBP17-Muscat.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Raisin,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Raisin;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,9O,,,,France,,Non,,,,,1.000,,Raisin Muscat - Au Pas De Courses,Raisin Muscat - Pascal Bassard Primeur - Le kilo - ,,re::^MPB17-PEP,
x,MPB17-OAE-1114,102,Oignon jaune vrac,Activé,,kg,1.95 €,Les 500g,0.500,1,0.98 €,1.95 €/kg,5,0.20,0.74 €,oignonjaune.jpg,oignonjaune.jpg,oignonjaune.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,"Oignons, Ails & Echalottes",Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,"Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Oignons, Ails & Echalottes;;Mon Primeur/Pascal Bassard Primeur/Produits de saison",,123456789OND,,,,France,,Non,,,,,0.500,,Oignon jaune vrac - Au Pas De Courses,Oignon jaune vrac - Pascal Bassard Primeur - Les 500g - ,,re::^MPB17-OAE,
x,MPB17-AUL-1037,104,Girolle,Activé,,kg,34.95 €,Les 200g,0.200,1,6.99 €,34.95 €/kg,5,0.20,5.30 €,PBP17-Girolle.jpg,PBP17-Girolle.jpg,PBP17-Girolle.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Autres Légumes,Non,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Autres Légumes,,678,,,,,,Non,"La girolle, appelée aussi chanterelle ciboire, pousse dès la fin du mois de mai, dans les forêts claires de chênes des pays tempérés. Les plus fortes poussées ont lieu en plein été, quelques jours après les pluies orageuses.","Choisissez-la avec un chapeau et un pied très ferme, sans tâche, et de couleur uniforme. Elle doit être sèche et veloutée au toucher et totalement exempte de viscosité.

Consommez-la poêlée, comme les autres champignons, avec ou sans matières grasses.Une cuisson trop vive la rend caoutchouteuse.","Ne la lavez pas sous l'eau. Véritable éponge, la girolle se gorge de cette eau et perd alors tout son goût. Pour la nettoyer, plusieurs écoles : certains la grattent avec la pointe d'un couteau, d'autres la brossent, d'autres encore l'essuient avec un linge humide.",,0.200,,Girolle - Au Pas De Courses,"Girolle - Pascal Bassard Primeur - Les 200g - La girolle, appelée aussi chanterelle ciboire, pousse dès la fin du mois de mai, dans les forêts claires de chênes",,,
x,MPB17-RAI-1036,107,Raisin Chasselas,Activé,1,kg,6.95 €,Les 500g,0.500,1,3.48 €,6.95 €/kg,5,0.20,2.64 €,raisin-chasselas-107.jpg,raisin-chasselas-107.jpg,raisin-chasselas-107.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Raisin,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Raisin;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,9O,,,,France,,Non,,,,,0.500,,Raisin Chasselas - Au Pas De Courses,Raisin Chasselas - Pascal Bassard Primeur - Les 500g - ,,,
x,MPB17-SAL-1096,110,Barquette Mâche,Activé,,pièce,2.50 €,Les 500g,0.500,1,2.50 €,2.5 €/pièce,5,0.20,1.90 €,mache.jpg,mache.jpg,mache.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Salade,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Salade;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,123456789OND,,,,France,,Non,"Avec la laitue et la chicorée, la mâche constitue la troisième grande famille de salades. Ces rosettes de feuilles rondes, d’un beau vert foncé et brillant, sont charnues et croquantes. Originaire du bassin méditerranéen, la mâche fait figure de salade hivernale de référence sur les étals, même si elle se consomme tout au long de l’année. Son goût subtil et raffiné vous régale lorsqu’elle est crue, en salade, mais aussi cuite, en velouté et en accompagnement.",,,,0.500,,Barquette Mâche - Au Pas De Courses,"Barquette Mâche - Pascal Bassard Primeur - Les 500g - Avec la laitue et la chicorée, la mâche constitue la troisième grande famille de salades. Ces rosettes de ",,re::^MPB17-SAL,
,MPB17-AUL-1031,116,Céleri branche,Activé,,kg,2.50 €,"La demi pièce, environ 1kg",1.000,1,2.50 €,2.5 €/kg,5,0.20,1.90 €,celeribranche.jpg,celeribranche.jpg,celeribranche.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Autres Légumes,Non,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Autres Légumes,,123OND,,,,France,,Non,"Plante médicinale et aphrodisiaque avant d’entrer en cuisine, le céleri-branche nous régale aujourd’hui du printemps à l’automne. Sa saveur marquée et sa texture croquante le rendent tout aussi délicieux cru que cuit. Par petites touches ou en ingrédient vedette, le céleri-branche se prépare et s’accommode avec facilité, tout en vous permettant de faire le plein de vitalité. Alors, prêt ? Croquez !",,,,1.000,,Céleri branche - Au Pas De Courses,"Céleri branche - Pascal Bassard Primeur - La demi pièce, environ 1kg - Plante médicinale et aphrodisiaque avant d’entrer en cuisine, le céleri-branche nous réga",,,
,MPB17-SAL-1070,121,Salade Romaine,Activé,,piece,1.95 €,La pièce,,1,1.95 €,1.95 €/piece,5,0.20,1.48 €,saladeromaine.jpg,saladeromaine.jpg,saladeromaine.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Salade,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Salade;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,456789O,,,,,,Non,,,"Je choisis les salades bien fraiches avec des feuilles fermes, une belle couleur franche et un pied bien clair.",,0.000,,Salade Romaine - Au Pas De Courses,Salade Romaine - Pascal Bassard Primeur - La pièce - ,,re::^MPB17-SAL,
x,MPB17-SAL-1145,122,Salade Laitue Rouge,Activé,,piece,1.80 €,La pièce,,1,1.80 €,1.8 €/piece,5,0.20,1.36 €,laituerouge.jpg,laituerouge.jpg,laituerouge.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Salade,Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Salade;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,123456789OND,,,,France,,Non,,,"Je choisis les salades bien fraiches avec des feuilles fermes, une belle couleur franche et un pied bien clair.",,0.000,,Salade Laitue Rouge - Au Pas De Courses,Salade Laitue Rouge - Pascal Bassard Primeur - La pièce - ,,re::^MPB17-SAL,
,MPB17-SAL-1150,122,Salade Scarole,Activé,,piece,2.95 €,La pièce,,1,2.95 €,2.95 €/piece,5,0.20,2.24 €,scarole.jpg,scarole.jpg,scarole.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,Salade,Non,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Salade,,12ND,,,,,,Non,,,"Je choisis les salades bien fraiches avec des feuilles fermes, une belle couleur franche et un pied bien clair.",,0.000,,Salade Scarole - Au Pas De Courses,Salade Scarole - Pascal Bassard Primeur - La pièce - ,,re::^MPB17-SAL,
,MPB17-FSE-1057,142,Chataigne,Activé,,kg,7.95 €,Les 500g,0.500,1,3.98 €,7.95 €/kg,5,0.20,3.01 €,PBP17-chataignes.jpg,PBP17-chataignes.jpg,PBP17-chataignes.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Oui,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie;;Mon Primeur/Pascal Bassard Primeur/Produits de saison,,9ON,,,,France Ardèche,,Non,"La châtaigne est un fruit très énergétique, riche en fibres, en glucides, en magnésium et en potassium. ","Elle se consomme grillée, cuite au four ou à l'eau. Elle peut se manger telle quelle, en accompagnement, en dessert ou en confiture. Les châtaignes accompagnent de nombreux plats, et particulièrement les volailles, viandes rouges et gibiers. Elles se marient particulièrement bien avec des champignons ou des légumes d'automne comme le potimarron ou le potiron.","Pour conserver vos chataîgnes, faites les tremper et éliminer celles qui remontent à la surface. Faites les tremper pendant 9 jours en renouvelant l'eau chaque jour. Séchez-les ensuite et stockez-les dans un endroit bien ventilé et frais. Vous pourrez ainsi les garder plusieurs mois. Les châtaignes peuvent se congeler ou être conservées en bocaux stérilisés, lorsqu'elles sont épluchées et cuites",,0.500,,Chataigne - Au Pas De Courses,"Chataigne - Pascal Bassard Primeur - Les 500g - La châtaigne est un fruit très énergétique, riche en fibres, en glucides, en magnésium et en potassium. ",,,
,MPB17-AGR-1097,144,Mandarine,Activé,,kg,5.95 €,Les 500g,0.500,1,2.98 €,5.95 €/kg,5,0.20,2.26 €,mandarine.jpg,mandarine.jpg,mandarine.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les fruits,Agrumes,Non,Mon Primeur/Pascal Bassard Primeur/Tous les fruits,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les fruits/Agrumes,,123OND,,ORRI,,Israël,,Non,"La mandarine fait partie de la famille des rutacées. C'est un des agrumes les moins acides. De forme ronde aplatie, sa taille peut variée de 5 à 8 cm de diamètre. Son écorce rouge-orangé est plutôt fine. Ce fruit à chair juteuse développe de délicieuses saveurs acidulées et sucrées. Originaire d'Asie et plus particulièrement de Chine, la mandarine est importée en Europe au XIXe siècle par Alexandre Le Grand. Le terme ""mandarine"" est présent dans notre langage depuis 1773, mais ce n'est qu'à partir de 1848 qu'on la cultive en France. Aujourd'hui, cet agrume que les Arabes surnommaient ""fruit de la grâce"" est essentiellement cultivé en Corse, grâce à la présence de soleil et de chaleur. ",,,,0.500,,Mandarine - Au Pas De Courses,Mandarine - Pascal Bassard Primeur - Les 500g - La mandarine fait partie de la famille des rutacées. C'est un des agrumes les moins acides. De forme ronde aplat,,,
,MPB17-FSE-1053,145,Datte medjoul extra,Activé,,piece,2.95 €,Environ 150g,0.150,1,2.95 €,2.95 €/piece,5,0.20,2.24 €,PBP17-Dattesmejouln.jpg,PBP17-Dattesmejouln.jpg,PBP17-Dattesmejouln.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,,,,,Non,,,,,0.150,,Datte medjoul extra - Au Pas De Courses,Datte medjoul extra - Pascal Bassard Primeur - Environ 150g - ,,,
x,MPB17-OAE-1112,149,Oignon doux des Cévennes,Activé,,kg,6.95 €,Le kilo,1.000,1,6.95 €,6.95 €/kg,5,0.20,5.27 €,oignondoux.jpg,oignondoux.jpg,oignondoux.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Tous les légumes,"Oignons, Ails & Echalottes",Oui,Mon Primeur/Pascal Bassard Primeur/Tous les légumes,"Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Tous les légumes/Oignons, Ails & Echalottes;;Mon Primeur/Pascal Bassard Primeur/Produits de saison",,89,,,,France,,Non,,,,,1.000,,Oignon doux des Cévennes - Au Pas De Courses,Oignon doux des Cévennes - Pascal Bassard Primeur - Le kilo - ,,re::^MPB17-OAE,
x,MPB17-FSE-1137,151,Pruneau moelleux,Activé,,piece,1.95 €,La barquette de 200g environ,0.200,1,1.95 €,1.95 €/piece,5,0.20,1.48 €,PBP17-pruneauxmoelleux.jpg,PBP17-pruneauxmoelleux.jpg,PBP17-pruneauxmoelleux.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,,,,,Non,,,,,0.200,,Pruneau moelleux - Au Pas De Courses,Pruneau moelleux - Pascal Bassard Primeur - La barquette de 200g environ - ,,,
,MPB17-FSE-1001,152,Abricot moelleux,Activé,,piece,3.95 €,La barquette de 200g environ,0.200,1,3.95 €,3.95 €/piece,5,0.20,3.00 €,PBP17-Abricotmoelleux.jpg,PBP17-Abricotmoelleux.jpg,PBP17-Abricotmoelleux.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,,,,,Non,,,,,0.200,,Abricot moelleux - Au Pas De Courses,Abricot moelleux - Pascal Bassard Primeur - La barquette de 200g environ - ,,,
,MPB17-FSE-1002,,Sel de Mer,0,,pièce,,1 pot de 130g,0.130,1,0.00 €, €/pièce,5,0.20,0.00 €,PBP17-Selmer.jpg,PBP17-Selmer.jpg,PBP17-Selmer.jpg,petitcommis_batignolles,Pascal Bassard Primeur,Fruits secs & Epicerie,,Non,Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,Mon Primeur/Pascal Bassard Primeur/Tous les produits;;Mon Primeur/Pascal Bassard Primeur/Fruits secs & Epicerie,,,,Jean d'Aubignac,,France,,Non,,,,,0.130,,Sel de Mer - Au Pas De Courses,Sel de Mer - Pascal Bassard Primeur - 1 pot de 130g - ,,,
