,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,_product_websites,commercant,,,categories,saisonnalite,producteur,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,us_skus,re_skus,cs_skus,magmi_delete,
x,FDB17-VAC-1076,,Tomme fermière bio,Activé,,kg,19.80 €,1 portion de 200g environ,0.200,1,3.96 €,19.8 €/kg,5,0.20,3.00 €,FRB17-Tommefermierbio.jpg,FRB17-Tommefermierbio.jpg,FRB17-Tommefermierbio.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,France Savoie,,"AB,Bio Européen",28% de matière grasse. Produit biologique.,,,,0.200,,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
x,FDB17-AUT-1313,165,"Le Pavin, au lait pasteurisé de vache",Activé,,kg,18.80 €,1 portion de 200g environ,0.200,1,3.76 €,18.8 €/kg,5,0.20,2.85 €,FRB17_Pavins.jpg,FRB17_Pavins.jpg,FRB17_Pavins.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,France Auvergne,,Non,26% de matière grasse,,,,0.200,,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
x,FDB17-VAC-1194,16,Emmental de Savoie au lait cru de vache,Activé,,kg,18.80 €,1 portion de 200g environ,0.200,1,3.76 €,18.8 €/kg,5,0.20,2.85 €,FRB17_emmental_savoie.jpg,FRB17_emmental_savoie.jpg,FRB17_emmental_savoie.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,France Savoie,,Non,28% de matières grasses,,,,0.200,Farfalle / orichiette fusilli 500g,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
,FDB17-VAC-1094,144,Baby Mont D'or au lait cru de vache,Activé,1,piece,10.50 €,1 pièce d'environ 500g,0.500,1,10.50 €,10.5 €/piece,5,0.20,7.96 €,FRB17-babymontdor.jpg,FRB17-babymontdor.jpg,FRB17-babymontdor.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,,Novembre à Pâques,,,France Haut Doubs,,Non,Pour 2 personnes. Fromage au lait de vache à pâte molle à croute lavée produits dans le Haut Doubs,"Faîtes préchauffer le four à environ 100°C. Enfournez le Mont d'Or dans sa boite en bois après avoir retiré le film de protection. Laissez environ 15 mn jusqu'à entendre un bruit de crépitement. Mettre le four en position Gril, percer la croûte en plusieurs endroits et mettre le Mont d'Or sous le gril jusqu'à ce que la croûte brunisse fortement. Servir le Mont d'Or dans sa boîte.",,,0.500,tous les jeudis,,,,
,FDB17-VAC-1229,90,"Grand Mont d'or au lait cru de vache, à la découpe",Activé,1,kg,23.50 €,1 portion de 200g environ,0.200,1,4.70 €,23.5 €/kg,5,0.20,3.56 €,FRB17-grandmontdor.jpg,FRB17-grandmontdor.jpg,FRB17-grandmontdor.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,,Novembre à Pâques,,,France Haut Doubs,,Non,Fromage au lait de vache à pâte molle à croute lavée produits dans le Haut Doubs,"Faîtes préchauffer le four à environ 100°C. Enfournez le Mont d'Or dans sa boite en bois après avoir retiré le film de protection. Laissez environ 15 mn jusqu'à entendre un bruit de crépitement. Mettre le four en position Gril, percer la croûte en plusieurs endroits et mettre le Mont d'Or sous le gril jusqu'à ce que la croûte brunisse fortement. Servir le Mont d'Or dans sa boîte.",,,0.200,Toute l'année,,,,
,FDB17-VAC-1279,143,Mont D'or Moyen au lait cru de vache,Activé,1,piece,14.95 €,1 pièce d'environ 800g,0.800,1,14.95 €,14.95 €/piece,5,0.20,11.34 €,FRB17-montdormoyen.jpg,FRB17-montdormoyen.jpg,FRB17-montdormoyen.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,,Novembre à Pâques,,,France Haut Doubs,,Non,Pour 6 personnes et plus. Fromage au lait de vache à pâte molle à croute lavée produits dans le Haut Doubs,"Faîtes préchauffer le four à environ 100°C. Enfournez le Mont d'Or dans sa boite en bois après avoir retiré le film de protection. Laissez environ 15 mn jusqu'à entendre un bruit de crépitement. Mettre le four en position Gril, percer la croûte en plusieurs endroits et mettre le Mont d'Or sous le gril jusqu'à ce que la croûte brunisse fortement. Servir le Mont d'Or dans sa boîte.",,,0.800,,,,,
,FDB17-VAC-1342,89,Râpé Extra d'Emmental,Activé,,kg,18.80 €,1 paguet de 200g,0.200,1,3.76 €,18.8 €/kg,5,0.20,2.85 €,fromagerape.jpg,fromagerape.jpg,fromagerape.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,France,,Non,,,,,0.200,,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
,FDB17-VAC-1277,218,Mini Coeur de Neufchâtel à l'unité,0,,piece,1.50 €,,,,0.00 €,1.5 €/piece,5,0.20,0.00 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,,,,,0.000,,,,,
,FDB17-VAC-1278,219,Mini Coeur de Neufchâtel par 3,0,,piece,3.90 €,,,,0.00 €,3.9 €/piece,5,0.20,0.00 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,Normandie,,Non,,,,,0.000,,,,,
,FDB17-VAC-1122,78,"Brézain fumée au lait pasteurisé, en tranches",Activé,1,kg,21.50 €,1 portion de 200g tranchée,0.200,1,4.30 €,21.5 €/kg,5,0.20,3.26 €,FRB17-brezainfumee.jpg,FRB17-brezainfumee.jpg,FRB17-brezainfumee.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,Entier|En tranches,,,,France Haute Savoie,,Non,Brézin fumée au feu de boie au lait pasteurisé. 28% de matières grasses,,,,0.200,Produit n'est plus disponible,,,,
,FDB17-VAC-1337,81,"Raclette Fumée, en tranches",0,1,kg,16.50 €,1 portion de 200g tranchée,0.200,1,3.30 €,16.5 €/kg,5,0.20,2.50 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,Entier|En tranches,,,,,,Non,,,,,0.200,,,,,
,FDB17-VAC-1338,19,"Raclette nature au Lait Cru, en tranches",Activé,1,kg,18.50 €,1 portion de 200g tranchée,0.200,1,3.70 €,18.5 €/kg,5,0.20,2.81 €,FRB17-raclettenature.jpg,FRB17-raclettenature.jpg,FRB17-raclettenature.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,Entier|En tranches,,,,France Jura,,Non,"Raclette nature au lait cru de vache, 29% de matières grasses. Le Fromage Raclette est fabriqué avec du lait de vache cru et sa pâte est pressée et non cuite. De forme ronde, la Raclette, à une croûte lisse de couleur orange foncé à brun, une pâte souple caractérisée par une couleur jaune ivoire, goût franc et très parfumé.",,,,0.200,,,,,
,FDB17-VAC-1339,82,"Raclette au poivre au lait thermisé, en tranches",Activé,1,kg,19.80 €,1 portion de 200g tranchée,0.200,1,3.96 €,19.8 €/kg,5,0.20,3.00 €,FRB17-raclettepoivre.jpg,FRB17-raclettepoivre.jpg,FRB17-raclettepoivre.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,Entier|En tranches,,,,France Isère,,Non,Ce fromage à raclette aux poivres est trés original et permet de relever les recettes de raclettes à fondre. 28% de matières grasses,,,,0.200,,,,,
,FDB17-VAC-1340,177,"Raclette Suisse St Niklaus au lait cru, en tranches",Activé,1,kg,32.80 €,1 portion de 200g tranchée,0.200,1,6.56 €,32.8 €/kg,5,0.20,4.97 €,FRB17-raclettenature.jpg,FRB17-raclettenature.jpg,FRB17-raclettenature.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,Entier|En tranches,,,,Suisse,,Non,Le fromage à raclette Suisse St Niklaus est plus typée en goût que les fromage à raclette de Savoie. Sa pâte est ferme et développe un riche goût de lait lorsqu'elle est fondue.  27% de matières grasses,,,,0.200,,,,,
,FDB17-VAC-1341,80,"Raclette au vin blanc au lait thermisé, en tranches",Activé,1,kg,19.80 €,1 portion de 200g tranchée,0.200,1,3.96 €,19.8 €/kg,5,0.20,3.00 €,FRB17-raclettevinblanc.jpg,FRB17-raclettevinblanc.jpg,FRB17-raclettevinblanc.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,Entier|En tranches,,,,France Isère,,Non,Raclette au vin blanc au lait thermisé de vache. 28% de matière grasse.,,,,0.200,,,,,
x,FDB17-VAC-1009,150,Brillat Savarin au lait cru de vache,Activé,,kg,18.50 €,1 portion de 150g environ,0.150,1,2.78 €,18.5 €/kg,5,0.20,2.10 €,brillat.jpg,brillat.jpg,brillat.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,France Bourgogne,,Non,"40% de matière grasse<br><br>Le brillat-savarin est un fromage triple-crème, doux au palais, qui se mange jeune et bien frais. Il est produit dans les régions de Normandie et de Bourgogne.","Sa période de dégustation optimale s’étale d’avril à octobre après un affinage de 12 jours, mais il est aussi excellent de mars à décembre.",A conserver au frais dans l'emballage d'origine.,,0.150,,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
x,FDB17-VAC-1015,14,Comté du Jura 12/14 mois au lait cru,Activé,,kg,18.50 €,1 portion de 200g environ,0.200,1,3.70 €,18.5 €/kg,5,0.20,2.81 €,FRB17_Comte_12 mois.jpg,FRB17_Comte_12 mois.jpg,FRB17_Comte_12 mois.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,France Franche Comté,,Non,"45% de matière grasse<br><br>Le fromage Comté est un fromage au lait cru de vache de la famille des gruyères. Il est fabriqué de manière artisanale, à partir de lait cru de vaches de race Montbéliarde ou Simmentale française. Les vaches sont nourries exclusivement à partir d'herbe et de foin.  La variabilité de la durée d'affinage du fromage Comté fait qu'à tout moment sur le marché il est possible de se procurer des Comtés de saisons différentes.",," Les Comté d'été présentent des arômes plus diversifiés et fruités, les Comtés d'hiver (pâte claire) se caractérisent par des nuances ""noisette"", végétales ou torréfiées plus marquées. ",,0.200,Dispo lors du relevé,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
,FDB17-VAC-1060,5,Reblochon Fermier au lait cru de vache,0,,kg,25.50 €,1 fromage de 450g environ,0.450,1,11.48 €,25.5 €/kg,5,0.20,8.70 €,reblochon.jpg,reblochon.jpg,reblochon.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,"Le fromage Reblochon est un fromage tout en rondeur, crémeux, couvert d'une fine ""mousse"" blanche qui jette un voile de douceur sur le grain très fin de sa croûte à la couleur jaune safranée. Tranché, le fromage Reblochon, typique de la Savoie, dévoile une pâte onctueuse et souple de couleur ivoire. En bouche, le fromage Reblochon révèle une saveur subtile et veloutée, relevée d'une fine tonalité de noisette.",,,,0.450,Produit n'est plus disponible,,,,
x,FDB17-VAC-1049,10,"Morbier affinage 100 jours minimum, au lait cru de vache",Activé,1,kg,18.50 €,1 portion de 200g environ,0.200,1,3.70 €,18.5 €/kg,5,0.20,2.81 €,morbier.jpg,morbier.jpg,morbier.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,Raclette & Fondues,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous;;Mon Fromager/Les Fromages des Batignolles/Raclette & Fondues,Entier|En tranches,,,,France Jura,,Non,"31% de matière grasse.<br><br>Le morbier est un fromage originaire de Franche-Comté, qui tire son nom d’un village du Jura. Sa particularité réside dans la fine raie de charbon noire qui partage le fromage en 2 dans le sens de l’horizontal.  La présence d’un trait noir dans ce fromage tient à une ancienne tradition fermière. En effet,  le reste de lait de la traite était utilisé par les producteurs de comté pour fabriquer un fromage pour leur consommation propre. Le lait caillé était recouvert de cendre afin d’éviter qu’il ne s’abîme et ne soit la proie des bactéries. Le soir même ou le matin suivant, on le recouvrait d’un autre fromage frais. On obtenait alors un fromage traversé d’une ligne noire. Aujourd’hui, ce ligne noire est uniquement décorative et n’est plus obtenue par adjonction de cendre mais grâce à l’utilisation de charbon végétal.",,,,0.200,,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
x,FDB17-VAC-1344,6,Quart de Reblochon laitier Fromage au lait cru de vache,Activé,,kg,18.50 €,1 portion de 180g environ,0.180,1,3.33 €,18.5 €/kg,5,0.20,2.53 €,FRB17_Reblochon_Laitier.jpg,FRB17_Reblochon_Laitier.jpg,FRB17_Reblochon_Laitier.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,France Rhône Alpes,,Non,27% de matière grasse,,,,0.180,,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
,FDB17-VAC-1399,188,Tome Fermière,0,,kg,39.80 €,,,,0.00 €,#DIV/0!,5,0.20,0.00 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,,,,,0.000,,,,,
x,FDB17-VAC-1148,116,Cheddar au lait pasteurisé de vache,Activé,,kg,17.50 €,1 portion de 200g,0.200,1,3.50 €,17.5 €/kg,5,0.20,2.65 €,FRB17_Cheddar.jpg,FRB17_Cheddar.jpg,FRB17_Cheddar.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,Grande Bretagne,,Non,22% de matière grasse. Le cheddar est un fromage jaune pâle au goût prononcé au lait de vache. Il est originaire du village anglais de Cheddar dans le Somerset,,,,0.200,tous les jeudis,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
x,FDB17-VAC-1152,,Cheddar irlandais affiné à la Guinness,Activé,,kg,23.80 €,1 portion de 200g,0.200,1,4.76 €,23.8 €/kg,5,0.20,3.61 €,FRB17-cheddarguinness.jpg,FRB17-cheddarguinness.jpg,FRB17-cheddarguinness.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,Irlande,,Non,"Cheddar irlandais affiné à la Guinness, au lait pasteurisé de vache. 21% de matières grasses. Pour le produire, les morceaux de caillé sont mélangés avec une bière stout avant d'être versés dans des moules et pressés.",,,,0.200,tous les jeudis,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
,FDB17-VAC-1244,299,Jefou Tomme Crémeuse,0,,kg,26.00 €,,,,0.00 €,#DIV/0!,5,0.20,0.00 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,,,,,0.000,,,,,
,FDB17-VAC-1401,199,Tomme au vin blanc,0,,kg,19.50 €,,,,0.00 €,#DIV/0!,5,0.20,0.00 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,,,,,0.000,,,,,
,FDB17-VAC-1403,210,Tomme de l'Entrammes,0,,kg,26.50 €,,,,0.00 €,#DIV/0!,5,0.20,0.00 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,,,,,0.000,,,,,
,FDB17-VAC-1404,156,Tomme de Savoie de Yenne au lait cru de vache,0,,kg,16.80 €,,,,0.00 €,#DIV/0!,5,0.20,0.00 €,tommesavoie.jpg,tommesavoie.jpg,tommesavoie.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,,,,,0.000,,,,,
x,FDB17-VAC-1158,301,Comté Sans Sel,Activé,,kg,17.50 €,1 portion de 200g,0.200,1,3.50 €,17.5 €/kg,5,0.20,2.65 €,FRB17_Comte_sans_sel.jpg,FRB17_Comte_sans_sel.jpg,FRB17_Comte_sans_sel.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,France Franche Comté,,Non,32ù de matière grasse,,,,0.200,Produit n'est plus disponible,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
x,FDB17-VAC-1006,26,Bleu d'Auvergne fermier au lait cru de vache,Activé,,kg,16.50 €,1 portion de 200g environ,0.200,1,3.30 €,16.5 €/kg,5,0.20,2.50 €,bleuauvergne.jpg,bleuauvergne.jpg,bleuauvergne.jpg,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,France Auvergne,,Non,"29% de matière grasse<br><br>Reconnu Appellation d’Origine Contrôlée depuis 1975, et également AOP depuis 1996, le Bleu d’Auvergne est le plus célèbre des fromages à pâte persillée du Massif central.",,"Pour le déguster, il faut prévoir de le laisser à température ambiante 1/2 heure à 1 heure avant sa consommation. A conserver au frais dans l'emballage d'origine.",,0.200,Dispo lors du relevé,"FDB17-VAC-1003,FDB17-VAC-1016,FDB17-VAC-1402,FDB17-VAC-1234","re::^FDB17-PAT,re::^FDB17-PAB,FDB17-PAG,re::^FDB17-VAC",,
,FDB17-VAC-1406,190,Tomme Régime,0,,kg,14.80 €,,,,0.00 €,#DIV/0!,5,0.20,0.00 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,,,,,0.000,Novembre à Pâques,,,,
,FDB17-VAC-1407,198,Tommette Hauteloire,0,,kg,22.00 €,,,,0.00 €,#DIV/0!,5,0.20,0.00 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,,,,,0.000,,,,,
,FDB17-VAC-1113,175,Boulette d'Avesnes,0,,piece,6.80 €,,,,0.00 €,6.8 €/piece,5,0.20,0.00 €,,,,petitcommis_batignolles,Les Fromages des Batignolles,Vache,,Mon Fromager/Les Fromages des Batignolles/Vache;;Mon Fromager/Les Fromages des Batignolles/Tous,,,,,,,Non,,"Ce petit fromage en forme de cône rouge ou blanc porte le nom de la capitale de l’Avesnois, près de Maroilles. Fabriqué à partir de lait de vache, la Boulette d’Avesnes est un fromage à pâte molle à croûte lavée contenant 45% de matière grasse.",,,0.000,Produit n'est plus disponible,,,,
