overwrite,rootcat,parent,level,id,name,thumb,full,estcom_commercant,is_active,meta_title,description,meta_description,is_clickable,include_in_menu,show_in_navigation,show_age_popup,display_mode,landing_page,menu_bg_color,menu_text_color,menu_template,menu_main_static_block,menu_static_block1,product_count
0,2069,Boulanger,2,2080,Boulangerie Dupain,thumbnail_55.jpg,full_4.jpg,70,1,Boulanger - Boulangerie Dupain,"<p>La Maison Dupain est avant tout une histoire de famille ! Depuis des générations, cette boulangerie réputée du 11ème arrondissement, élabore ses pains et baguettes, ses viennoiseries et pâtisseries à partir de farines biologiques finement sélectionnées auprès d’artisans meuniers.</p>
<p>Plus les produits sont frais, meilleurs ils sont, c’est pourquoi ils achètent au maximum des produits de saison, bio et cultivés en France. </p>
<p>Chaque type de céréale a son arôme et sa texture qui le distinguent et le destinent plus spécifiquement à la confection de tel type de pain, de pâte ou de biscuit. Les méthodes de l’agriculture biologique préservent et surtout révèlent ces qualités gustatives. Et certains produits céréaliers, exclusivement disponibles en bio, viennent enrichir la gamme des saveurs propres aux farines biologiques.</p>","La Maison Dupain est avant tout une histoire de famille ! Depuis des générations, cette boulangerie réputée du 11ème arrondissement, élabore ses pains et baguettes, ses viennoiseries et pâtisseries à partir de farines biologiques finement sélectionnées auprès d’artisans meuniers. Plus les produits sont frais, meilleurs ils sont, c’est pourquoi ils achètent au maximum des produits de saison, bio et cultivés en France. Chaque type de céréale a son arôme et sa texture qui le distinguent et le destinent plus spécifiquement à la confection de tel type de pain, de pâte ou de biscuit. Les méthodes de l’agriculture biologique préservent et surtout révèlent ces qualités gustatives. Et certains produits céréaliers, exclusivement disponibles en bio, viennent enrichir la gamme des saveurs propres aux farines biologiques.
",1,1,,0,PRODUCTS,,,,template2,main-block-boulangerie-dupain,,29
0,2069,Caviste,2,2081,Paris Terroirs,thumbnail-merchant_9_.jpg,full-merchant_1__1.jpg,70,1,Caviste - Paris Terroirs,"<p>Quand un amoureux du bon vin décide d’ouvrir une boutique, cela donne Paris Terroirs, une cave à vins aux mille saveurs. Depuis maintenant dix ans, Dominique Tissier, fondateur de Paris Terroirs a créé un espace où il souhaite partager son amour pour les bonnes bouteilles. </p>
<p>Après des années de collaboration avec de grands vignobles et des boutiques commerciales spécialisées, ce caviste passionné voulait revenir aux valeurs qui l'ont amené au vin : le bio, la biodynamie et les vins naturels. 

Paris Terroirs sélectionne ainsi des vins français, choisis chez des vignerons qui ont décidé d’exploiter des domaines de taille modérée, afin de produire des breuvages authentiques reflétant leur terroir.</p>

<p>Et pour tout conseil, retrouvez Anna en boutique qui se fera une joie de vous orienter vers la meilleure bouteille.</p>","Quand un amoureux du bon vin décide d’ouvrir une boutique, cela donne Paris Terroirs, une cave à vins aux mille saveurs. Depuis maintenant dix ans, Dominique Tissier, fondateur de Paris Terroirs a créé un espace où il souhaite partager son amour pour les bonnes bouteilles.
Après des années de collaboration avec de grands vignobles et des boutiques commerciales spécialisées, ce caviste passionné voulait revenir aux valeurs qui l'ont amené au vin : le bio, la biodynamie et les vins naturels. 

Paris Terroirs sélectionne ainsi des vins français, choisis chez des vignerons qui ont décidé d’exploiter des domaines de taille modérée, afin de produire des breuvages authentiques reflétant leur terroir.

Et pour tout conseil, retrouvez Anna en boutique qui se fera une joie de vous orienter vers la meilleure bouteille.
",1,1,,1,PRODUCTS,,,,template2,main-block-paris-terroirs,,26
0,2069,Primeur,2,2082,Primeur Clémentine,thumbnail_53.jpg,full_2.jpg,70,1,Primeur - Primeur Clémentine,"<p>Bienvenue chez Clémentines, votre primeur du 11ème arrondissement. Réputé dans le quartier pour ses délicieux fruits et légumes frais, ici c’est chaque jour que la cueillette arrive en boutique. Le responsable, Walid, toujours agréable et souriant, vous accueille et vous conseille pour que vous retrouviez le meilleur de la saison dans votre assiette. Et pour vous faciliter les courses, le primeur Clémentines confectionne et prépare vos corbeilles de fruits prêtes à offrir à l’occasion de fêtes et événements.</p>","Bienvenue chez Clémentines, votre primeur du 11ème arrondissement. Réputé dans le quartier pour ses délicieux fruits et légumes frais, ici c’est chaque jour que la cueillette arrive en boutique. Le responsable, Walid, toujours agréable et souriant, vous accueille et vous conseille pour que vous retrouviez le meilleur de la saison dans votre assiette. Et pour vous faciliter les courses, le primeur Clémentines confectionne et prépare vos corbeilles de fruits prêtes à offrir à l’occasion de fêtes et événements.",1,1,,0,PRODUCTS,,,,template2,main-block-primeur-clementine,,106
0,2069,Primeur,2,2083,Les poireaux de Marguerite,thumbnail_56.jpg,full_5.jpg,70,1,Primeur - Les poireaux de Marguerite,"<p>Les Poireaux de Marguerite vous apportent le terroir à Paris ! Dans la boutique parisienne,  on vous propose le meilleur de la saison uniquement, dans des paniers parfaitement garnis. </p>
<p>Stéphane et Anita ont créé les Poireaux de Marguerite afin de vous permettre d'avoir accès à des produits de qualité issus des filières Bio, culture raisonnée et Bleu Blanc Coeur »… C’est donc le circuit le plus court possible pour cueillir des fruits et légumes frais en provenance des plus belles régions. </p>
<p>Retrouvez également toute l’épicerie fine qui vous propose des produits pour assaisonner ou cuisiner de bons plats : moutarde, lentilles, sel...</p>
<p>Et comme chez Les Poireaux de Marguerite ils ont à coeur de mettre en avant les meilleurs producteurs. Ces derniers changent donc régulièrement pour vous permettre de varier les plaisirs ou découvrir un petit coin de France que vous ne connaissez peut-être pas encore !</p>","Les Poireaux de Marguerite vous apportent le terroir à Paris ! Dans la boutique parisienne,  on vous propose le meilleur de la saison uniquement, dans des paniers parfaitement garnis. Stéphane et Anita ont créé les Poireaux de Marguerite afin de vous permettre d'avoir accès à des produits de qualité issus des filières Bio, culture raisonnée et Bleu Blanc Coeur »… C’est donc le circuit le plus court possible pour cueillir des fruits et légumes frais en provenance des plus belles régions. Retrouvez également toute l’épicerie fine qui vous propose des produits pour assaisonner ou cuisiner de bons plats : moutarde, lentilles, sel... Et comme chez Les Poireaux de Marguerite ils ont à coeur de mettre en avant les meilleurs producteurs. Ces derniers changent donc régulièrement pour vous permettre de varier les plaisirs ou découvrir un petit coin de France que vous ne connaissez peut-être pas encore !",1,1,,0,PRODUCTS,,,,template2,main-block-les-poireaux-de-marguerite,,101
0,2069,Fromager,2,2084,Fromagerie Goncourt,thumbnail_54.jpg,full_3.jpg,70,1,Fromager - Fromagerie Goncourt,"<p>Quand Clément décide d’ouvrir une boutique dédiée au fromage, ils y va à fond ! D’abord, faire un tour de France à vélo pour trouver les meilleurs producteurs et revenir ensuite en 2013, en plein coeur du 11ème arrondissement, pour vous proposer ses délicieuses trouvailles. Sur la centaine de références qu’il propose dans sa boutique, plus d’une trentaine de fromages provient des rencontres faites lors de cette aventure.</p>
<p>Aussi, dans la fromagerie Goncourt vous pouvez savourer une sélection de fromages de qualité au lait cru, provenant de producteurs fermiers et de nombreuses régions de France. Des rencontres, du bon fromage et des histoires à partager avec ses clients pour leur faire découvrir cet univers de passionné.</p>","Quand Clément décide d’ouvrir une boutique dédiée au fromage, ils y va à fond ! D’abord, faire un tour de France à vélo pour trouver les meilleurs producteurs et revenir ensuite en 2013, en plein coeur du 11ème arrondissement, pour vous proposer ses délicieuses trouvailles. Sur la centaine de références qu’il propose dans sa boutique, plus d’une trentaine de fromages provient des rencontres faites lors de cette aventure. Aussi, dans la fromagerie Goncourt vous pouvez savourer une sélection de fromages de qualité au lait cru, provenant de producteurs fermiers et de nombreuses régions de France. Des rencontres, du bon fromage et des histoires à partager avec ses clients pour leur faire découvrir cet univers de passionné.",1,1,,0,PRODUCTS,,,,template2,main-block-fromagerie-goncourt,,33
0,2069,Boucherie Milo,3,2085,Viande,viande_thumbnail.jpg,viande_full.jpg,,1,Boucherie Milo - Viande,,,1,1,,0,PRODUCTS,,,,,,,35
0,2069,Boucherie Milo,3,2087,Tous les produits,Tous_103.jpg,Tous_102.jpg,,1,Boucherie Milo - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,53
0,2069,Traiteur,2,2089,Boucherie Milo,thumbnail_58.jpg,full_7.jpg,70,1,Traiteur - Boucherie Milo,,,1,1,,0,PRODUCTS,,,,template2,,,19
0,2069,Boucherie Milo,3,2090,Saucisses & Co.,Charcuterie_32.jpg,Charcuterie_31.jpg,,1,Boucherie Milo - Saucisses & Co.,,,1,1,,0,PRODUCTS,,,,,,,7
0,2069,Boucherie Milo,3,2091,Traiteur,traiteur_thumbnail.jpg,traiteur_full.jpg,,1,Boucherie Milo - Traiteur,,,1,1,,0,PRODUCTS,,,,,,,8
0,2069,Boucherie Milo,3,2093,Salades,traiteur_19.jpg,traiteur_18.jpg,,1,Boucherie Milo - Salades,,,1,1,,0,PRODUCTS,,,,,,,4
0,2069,Boucherie Milo,3,2095,Charcuterie,charcuterie_thumbnail.jpg,charcuterie_full.jpg,,1,Boucherie Milo - Charcuterie,,,1,1,,0,PRODUCTS,,,,,,,10
0,2069,Boucherie Milo,3,2102,Jambons & Co.,charcuterie_thumbnail_1.jpg,charcuterie_full_1.jpg,,1,Boucherie Milo - Jambons & Co.,,,1,1,,0,PRODUCTS,,,,,,,3
0,2069,Boucherie Milo,3,2107,Plats préparés,traiteur_thumbnail_1.jpg,traiteur_full_1.jpg,,1,Boucherie Milo - Plats préparés,,,1,1,,0,PRODUCTS,,,,,,,5
0,2069,Boulangerie Dupain,3,2108,Pains,pain_thumbnail.jpg,pain_full.jpg,,1,Boulangerie Dupain - Pains,,,1,1,,0,PRODUCTS,,,,,,,9
0,2069,Boulangerie Dupain,3,2109,Tous les produits,tous_thumbnail.jpg,tous_full.jpg,,1,Boulangerie Dupain - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,29
0,2069,Bio,2,2110,Boulangerie Dupain,thumbnail_60.jpg,full_9.jpg,70,1,Bio - Boulangerie Dupain,,"La Maison Dupain est avant tout une histoire de famille ! Depuis des générations, cette boulangerie réputée du 11ème arrondissement, élabore ses pains et baguettes, ses viennoiseries et pâtisseries à partir de farines biologiques finement sélectionnées auprès d’artisans meuniers. Plus les produits sont frais, meilleurs ils sont, c’est pourquoi ils achètent au maximum des produits de saison, bio et cultivés en France. Chaque type de céréale a son arôme et sa texture qui le distinguent et le destinent plus spécifiquement à la confection de tel type de pain, de pâte ou de biscuit. Les méthodes de l’agriculture biologique préservent et surtout révèlent ces qualités gustatives. Et certains produits céréaliers, exclusivement disponibles en bio, viennent enrichir la gamme des saveurs propres aux farines biologiques.
",1,1,,0,PRODUCTS,,,,template2,,,29
0,2069,Boulangerie Dupain,3,2111,Pains,pain_thumbnail_1.jpg,pain_full_1.jpg,,1,Boulangerie Dupain - Pains,,,1,1,,0,PRODUCTS,,,,,,,9
0,2069,Boulangerie Dupain,3,2112,Viennoiseries,viennoiserie_thumbnail.jpg,viennoiserie_full.jpg,,1,Boulangerie Dupain - Viennoiseries,,,1,1,,0,PRODUCTS,,,,,,,5
0,2069,Boulangerie Dupain,3,2113,Viennoiseries,viennoiserie_thumbnail_1.jpg,viennoiserie_full_1.jpg,,1,Boulangerie Dupain - Viennoiseries,,,1,1,,0,PRODUCTS,,,,,,,5
0,2069,Boulangerie Dupain,3,2114,Pâtisseries,patisseries_thumbnail.jpg,patisseries_full.jpg,,1,Boulangerie Dupain - Pâtisseries,,,1,1,,0,PRODUCTS,,,,,,,15
0,2069,Boulangerie Dupain,3,2115,Pâtisseries,patisseries_thumbnail_1.jpg,patisseries_full_1.jpg,,1,Boulangerie Dupain - Pâtisseries,,,1,1,,0,PRODUCTS,,,,,,,15
0,2069,Fromagerie Goncourt,3,2116,Fromage,fromage_thumbnail.jpg,fromage_full.jpg,,1,Fromagerie Goncourt - Fromage,,,1,1,,0,PRODUCTS,,,,,,,29
0,2069,Fromagerie Goncourt,3,2118,Tous les produits,Tous_104.jpg,Tous_105.jpg,,1,Fromagerie Goncourt - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,33
0,2069,Fromagerie Goncourt,3,2119,Crémerie & Epicerie,Cremerie_15.jpg,Cremerie_16.jpg,,1,Fromagerie Goncourt - Crémerie & Epicerie,,,1,1,,0,PRODUCTS,,,,,,,4
0,2069,Paris Terroirs,3,2122,Tous les produits,tous_48.jpg,tous_49.jpg,,1,Paris Terroirs - Tous les produits,,,1,0,,1,PRODUCTS,,,,,,,26
0,2069,Paris Terroirs,3,2123,Par type de boissons,coffrets_21.jpg,coffrets_20.jpg,,1,Paris Terroirs - Par type de boissons,,,1,1,,1,PRODUCTS,,,,,,,26
0,2069,Paris Terroirs,3,2125,Par couleur,autres_25.jpg,autres_24.jpg,,1,Paris Terroirs - Par couleur,,,1,1,,1,PRODUCTS,,,,,,,26
0,2069,Paris Terroirs,3,2127,Par région,bourgogne_9.jpg,bourgogne_8.jpg,,1,Paris Terroirs - Par région,,,1,1,,1,PRODUCTS,,,,,,,26
0,2069,Primeur Clémentine,3,2135,Tous les légumes,tousleslegumes2_thumb.jpg,tousleslegumes2_full.jpg,,1,Primeur Clémentine - Tous les légumes,,,1,1,,0,PRODUCTS,,,,,,,64
0,2069,Primeur Clémentine,3,2137,Tous les produits,racines_3.jpg,racines_4.jpg,,1,Primeur Clémentine - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,106
0,2069,Primeur Clémentine,3,2138,Epicerie,aromate_24.jpg,aromate_23.jpg,,1,Primeur Clémentine - Epicerie,,,1,1,,0,PRODUCTS,,,,,,,18
0,2069,Primeur Clémentine,3,2140,Produits de saison,local_15.jpg,local_14.jpg,,1,Primeur Clémentine - Produits de saison,,,1,0,,0,PRODUCTS,,,,,,,60
0,2069,Primeur Clémentine,3,2144,Tous les fruits,touslesfruits2_thumb_1.jpg,touslesfruits2_full_1.jpg,,1,Primeur Clémentine - Tous les fruits,,,1,1,,0,PRODUCTS,,,,,,,24
0,2069,Bio,2,2155,Primeur Clémentine,thumbnail_53.jpg,full_2.jpg,,0,Bio - Primeur Clémentine,,,1,0,,0,PRODUCTS,,,,,,,1
0,2069,Primeur Clémentine,3,2156,Tous les fruits,touslesfruits2_thumb_1.jpg,touslesfruits2_full_1.jpg,,0,Primeur Clémentine - Tous les fruits,,,1,0,,0,PRODUCTS,,,,,,,1
0,2069,Les poireaux de Marguerite,3,2158,Tous les légumes,legume_18.jpg,legume_17.jpg,,1,Les poireaux de Marguerite - Tous les légumes,,,1,1,,0,PRODUCTS,,,,,,,35
0,2069,Les poireaux de Marguerite,3,2160,Tous les produits,touslesfruits2_thumb_2.jpg,touslesfruits2_full_2.jpg,,1,Les poireaux de Marguerite - Tous les produits,,,1,0,,0,PRODUCTS,,,,,,,101
0,2069,Les poireaux de Marguerite,3,2161,Produits de saison,local_17.jpg,local_16.jpg,,1,Les poireaux de Marguerite - Produits de saison,,,1,0,,0,PRODUCTS,,,,,,,15
0,2069,Les poireaux de Marguerite,3,2162,Epicerie,aromate_26.jpg,aromate_25.jpg,,1,Les poireaux de Marguerite - Epicerie,,,1,1,,0,PRODUCTS,,,,,,,53
0,2069,Epicerie,2,2163,Les poireaux de Marguerite,thumbnail_59.jpg,full_8.jpg,70,1,Epicerie - Les poireaux de Marguerite,,,1,1,,0,PRODUCTS,,,,template2,,,54
0,2069,Les poireaux de Marguerite,3,2164,Tous les produits,tousleslegumes2_thumb_1.jpg,tousleslegumes2_full_1.jpg,,1,Les poireaux de Marguerite - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,54
0,2069,Bio,2,2165,Les poireaux de Marguerite,thumbnail_61.jpg,full_10.jpg,70,1,Bio - Les poireaux de Marguerite,,,1,1,,0,PRODUCTS,,,,template2,,,24
0,2069,Les poireaux de Marguerite,3,2166,Epicerie,aromate_28.jpg,aromate_27.jpg,,1,Les poireaux de Marguerite - Epicerie,,,1,1,,0,PRODUCTS,,,,,,,21
0,2069,Les poireaux de Marguerite,3,2167,Tous les fruits,pommepoire_4.jpg,pommepoire_3.jpg,,1,Les poireaux de Marguerite - Tous les fruits,,,1,1,,0,PRODUCTS,,,,,,,13
0,2069,Les poireaux de Marguerite,3,2169,Tous les fruits,fruits_20.jpg,fruits_19.jpg,,1,Les poireaux de Marguerite - Tous les fruits,,,1,1,,0,PRODUCTS,,,,,,,3
0,2069,Poissonnier,2,2185,Les Viviers de Noirmoutier,thumbnail_62.jpg,commercant_50.jpg,70,1,Poissonnier - Les Viviers de Noirmoutier,"La poissonnerie Les Viviers de Noirmoutier qui occupe le marché couvert Saint Martin annonce la couleur dès l'entrée dans les halles. Avec son étalage toujours attrayant, cette guinguette de la mer est un petit coin de paradis où se décline une large gamme de produits bien frais: fruits de mer, crustacés et bien sûr de beaux poissons, pour la plupart sauvages. Et pour cause, Les Viviers de Noirmoutier est aussi mareyeur en direct des ports de Vendée, ils proposent des poissons issus de la pêche artisanale Vendéenne. </br>Ajoutez à cela un service impeccable et vous n'aurez plus de raisons de ne pas vous laissez tenter !",La poissonnerie Les Viviers de Noirmoutier vous livre à domicile grâce à Au Pas De Courses. Commandez maintenant pour vous faire livrer ce soir!,1,1,,0,PRODUCTS,,,,template3,main_block_lvn10,,92
0,417,Traiteur,2,2187,Les Viviers de Noirmoutier,thumbnail_63.jpg,commercant_51.jpg,,1,Traiteur - Les Viviers de Noirmoutier,,,1,1,,,,,,,,,,13
0,417,Les Viviers de Noirmoutier,3,2188,Tous les produits,Tous_16.jpg,Tous_17.jpg,,1,Les Viviers de Noirmoutier - Tous les produits,,,1,1,,,,,,,,,,13
0,2069,Traiteur,2,2189,Les Viviers de Noirmoutier,thumbnail_63.jpg,commercant_51.jpg,70,0,Traiteur - Les Viviers de Noirmoutier,,,1,1,,0,PRODUCTS,,,,template2,main_block_lvn10,,13
0,2069,Les Viviers de Noirmoutier,3,2190,Tous les produits,Tous_16.jpg,Tous_17.jpg,,0,Les Viviers de Noirmoutier - Tous les produits,,,0,1,,0,PRODUCTS,,,,,,,13
0,2069,Les Viviers de Noirmoutier,3,2191,Traiteur de la mer,platprepares_30.jpg,platprepares_31.jpg,,1,Les Viviers de Noirmoutier - Traiteur de la mer,,,1,1,,0,PRODUCTS,,,,,,,13
0,2069,Les Viviers de Noirmoutier,3,2192,Tous les produits,Tous_106.jpg,Tous_107.jpg,,1,Les Viviers de Noirmoutier - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,92
0,2069,Les Viviers de Noirmoutier,3,2193,Poissons,poissons_19.jpg,poissons_20.jpg,,1,Les Viviers de Noirmoutier - Poissons,,,1,1,,0,PRODUCTS,,,,,,,42
0,2069,Les Viviers de Noirmoutier,3,2194,Huîtres & Coquillages,coquillages_14.jpg,coquillages_15.jpg,,1,Les Viviers de Noirmoutier - Huîtres & Coquillages,,,1,1,,0,PRODUCTS,,,,,,,16
0,417,Epicerie,2,2196,Les Viviers de Noirmoutier,thumbnail_63.jpg,commercant_51.jpg,,1,Epicerie - Les Viviers de Noirmoutier,,,1,1,,,,,,,,,,9
0,417,Les Viviers de Noirmoutier,3,2197,Tous les produits,Tous_106.jpg,Tous_107.jpg,,1,Les Viviers de Noirmoutier - Tous les produits,,,1,1,,,,,,,,,,9
0,2069,Epicerie,2,2198,Les Viviers de Noirmoutier,thumbnail_63.jpg,commercant_51.jpg,70,1,Epicerie - Les Viviers de Noirmoutier,,,1,1,,0,PRODUCTS,,,,template2,main_block_lvn10,,9
0,2069,Les Viviers de Noirmoutier,3,2199,Tous les produits,conserves_45.jpg,conserves_46.jpg,,1,Les Viviers de Noirmoutier - Tous les produits,,,1,1,,0,PRODUCTS,,,,,,,9
0,2069,Les Viviers de Noirmoutier,3,2200,Epicerie de la mer,conserves_43.jpg,conserves_44.jpg,,1,Les Viviers de Noirmoutier - Epicerie de la mer,,,1,1,,0,PRODUCTS,,,,,,,9
0,2069,Les Viviers de Noirmoutier,3,2201,Crustacés,crustaces_17.jpg,crustaces_18.jpg,,1,Les Viviers de Noirmoutier - Crustacés,,,1,1,,0,PRODUCTS,,,,,,,12
0,2069,Bio,2,2204,Paris Terroirs,thumbnail-merchant_9__1.jpg,full-merchant_1__2.jpg,70,1,Bio - Paris Terroirs,,,1,1,,0,PRODUCTS,,,,template2,,,13
0,2069,Paris Terroirs,3,2205,Vins,tous_51.jpg,tous_50.jpg,,1,Paris Terroirs - Vins,,,1,1,,0,PRODUCTS,,,,,,,13
0,751,Caviste,2,2212,A l'ombre d'un bouchon,thumbnail-merchant_10_.jpg,full-merchant_2_.jpg,70,1,Caviste - A l'ombre d'un bouchon,"<p>A l’ombre du bouchon est un véritable temple de la bouteille tenu par Daley, un caviste passionné à l’accent so British. Vous trouverez donc ici de bonnes bières anglaises mais aussi des boissons venant du monde entier, en plus des traditionnels vins français d’excellente qualité of course.</p>
<p>Loin d’une simple cave, A l’ombre du bouchon est un espace convivial où vous serez reçus chaleureusement que vous soyez un oenologue confirmé ou un novice du tire-bouchon ! Profitez-en pour participer aux nombreuses dégustations de vins ou de champagnes et découvrir de nouveaux horizons viticoles.</p>
","A l’ombre du bouchon est un véritable temple de la bouteille tenu par Daley, un caviste passionné à l’accent so British. Vous trouverez donc ici de bonnes bières anglaises mais aussi des boissons venant du monde entier, en plus des traditionnels vins français d’excellente qualité of course. Loin d’une simple cave, A l’ombre du bouchon est un espace convivial où vous serez reçus chaleureusement que vous soyez un oenologue confirmé ou un novice du tire-bouchon ! Profitez-en pour participer aux nombreuses dégustations de vins ou de champagnes et découvrir de nouveaux horizons viticoles.
",1,1,,0,PRODUCTS,,,,template2,main-block-a-l-ombre-d-un-bouchon,,34
